lat,lon,shakeClass,eilClass,label,source
14.20032,121.48301,viii,low,LOW,eil-2014-kmz
14.20032,121.48379,viii,low,LOW,eil-2014-kmz
14.20032,121.48418,viii,low,LOW,eil-2014-kmz
14.20032,121.48496,viii,low,LOW,eil-2014-kmz
14.20032,121.48613,viii,low,LOW,eil-2014-kmz
14.20032,121.48652,viii,low,LOW,eil-2014-kmz
14.20032,121.48729,viii,low,LOW,eil-2014-kmz
14.19993,121.47134,viii,low,LOW,eil-2014-kmz
14.19993,121.47212,viii,low,LOW,eil-2014-kmz
14.19993,121.47251,viii,moderate,MODERATE,eil-2014-kmz
14.19993,121.47329,viii,low,LOW,eil-2014-kmz
14.19993,121.47446,viii,low,LOW,eil-2014-kmz
14.19993,121.47484,viii,moderate,MODERATE,eil-2014-kmz
14.19993,121.47562,viii,low,LOW,eil-2014-kmz
14.19993,121.47601,viii,low,LOW,eil-2014-kmz
14.19993,121.47679,viii,low,LOW,eil-2014-kmz
14.19993,121.47718,viii,low,LOW,eil-2014-kmz
14.19993,121.48068,viii,low,LOW,eil-2014-kmz
14.19993,121.48107,viii,low,LOW,eil-2014-kmz
14.19993,121.48146,viii,low,LOW,eil-2014-kmz
14.19993,121.48224,viii,low,LOW,eil-2014-kmz
14.19993,121.48262,viii,low,LOW,eil-2014-kmz
14.19993,121.48340,viii,low,LOW,eil-2014-kmz
14.19993,121.48457,viii,moderate,MODERATE,eil-2014-kmz
14.19993,121.48496,viii,moderate,MODERATE,eil-2014-kmz
14.19993,121.48652,viii,low,LOW,eil-2014-kmz
14.19993,121.48690,viii,low,LOW,eil-2014-kmz
14.19954,121.47173,viii,moderate,MODERATE,eil-2014-kmz
14.19954,121.47212,viii,moderate,MODERATE,eil-2014-kmz
14.19954,121.47290,viii,moderate,MODERATE,eil-2014-kmz
14.19954,121.47329,viii,low,LOW,eil-2014-kmz
14.19954,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19954,121.47523,viii,high,HIGH,eil-2014-kmz
14.19954,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19954,121.47640,viii,low,LOW,eil-2014-kmz
14.19954,121.48107,viii,low,LOW,eil-2014-kmz
14.19954,121.48146,viii,low,LOW,eil-2014-kmz
14.19954,121.48185,viii,low,LOW,eil-2014-kmz
14.19954,121.48224,viii,low,LOW,eil-2014-kmz
14.19954,121.48301,viii,moderate,MODERATE,eil-2014-kmz
14.19954,121.48340,viii,moderate,MODERATE,eil-2014-kmz
14.19954,121.48418,viii,low,LOW,eil-2014-kmz
14.19954,121.48457,viii,low,LOW,eil-2014-kmz
14.19954,121.48574,viii,low,LOW,eil-2014-kmz
14.19954,121.48613,viii,low,LOW,eil-2014-kmz
14.19954,121.48652,viii,low,LOW,eil-2014-kmz
14.19954,121.48690,viii,low,LOW,eil-2014-kmz
14.19915,121.47134,viii,low,LOW,eil-2014-kmz
14.19915,121.47173,viii,low,LOW,eil-2014-kmz
14.19915,121.47251,viii,moderate,MODERATE,eil-2014-kmz
14.19915,121.47290,viii,low,LOW,eil-2014-kmz
14.19915,121.47368,viii,low,LOW,eil-2014-kmz
14.19915,121.47407,viii,low,LOW,eil-2014-kmz
14.19915,121.47484,viii,low,LOW,eil-2014-kmz
14.19915,121.47523,viii,moderate,MODERATE,eil-2014-kmz
14.19915,121.47640,viii,low,LOW,eil-2014-kmz
14.19915,121.48029,viii,low,LOW,eil-2014-kmz
14.19915,121.48068,viii,low,LOW,eil-2014-kmz
14.19915,121.48107,viii,low,LOW,eil-2014-kmz
14.19915,121.48146,viii,low,LOW,eil-2014-kmz
14.19915,121.48185,viii,low,LOW,eil-2014-kmz
14.19915,121.48262,viii,low,LOW,eil-2014-kmz
14.19915,121.48301,viii,low,LOW,eil-2014-kmz
14.19915,121.48379,viii,low,LOW,eil-2014-kmz
14.19915,121.48418,viii,moderate,MODERATE,eil-2014-kmz
14.19915,121.48496,viii,moderate,MODERATE,eil-2014-kmz
14.19915,121.48613,viii,low,LOW,eil-2014-kmz
14.19915,121.48652,viii,low,LOW,eil-2014-kmz
14.19915,121.48729,viii,low,LOW,eil-2014-kmz
14.19915,121.48768,viii,low,LOW,eil-2014-kmz
14.19876,121.47134,viii,low,LOW,eil-2014-kmz
14.19876,121.47212,viii,low,LOW,eil-2014-kmz
14.19876,121.47329,viii,low,LOW,eil-2014-kmz
14.19876,121.47368,viii,moderate,MODERATE,eil-2014-kmz
14.19876,121.47446,viii,moderate,MODERATE,eil-2014-kmz
14.19876,121.47484,viii,moderate,MODERATE,eil-2014-kmz
14.19876,121.47679,viii,low,LOW,eil-2014-kmz
14.19876,121.48029,viii,low,LOW,eil-2014-kmz
14.19876,121.48068,viii,low,LOW,eil-2014-kmz
14.19876,121.48107,viii,low,LOW,eil-2014-kmz
14.19876,121.48185,viii,low,LOW,eil-2014-kmz
14.19876,121.48224,viii,low,LOW,eil-2014-kmz
14.19876,121.48262,viii,low,LOW,eil-2014-kmz
14.19876,121.48379,viii,low,LOW,eil-2014-kmz
14.19876,121.48457,viii,moderate,MODERATE,eil-2014-kmz
14.19876,121.48652,viii,low,LOW,eil-2014-kmz
14.19876,121.48690,viii,low,LOW,eil-2014-kmz
14.19876,121.48729,viii,low,LOW,eil-2014-kmz
14.19837,121.47173,viii,low,LOW,eil-2014-kmz
14.19837,121.47212,viii,moderate,MODERATE,eil-2014-kmz
14.19837,121.47290,viii,low,LOW,eil-2014-kmz
14.19837,121.47329,viii,moderate,MODERATE,eil-2014-kmz
14.19837,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19837,121.47446,viii,low,LOW,eil-2014-kmz
14.19837,121.47640,viii,moderate,MODERATE,eil-2014-kmz
14.19837,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19837,121.48029,viii,low,LOW,eil-2014-kmz
14.19837,121.48068,viii,low,LOW,eil-2014-kmz
14.19837,121.48224,viii,low,LOW,eil-2014-kmz
14.19837,121.48301,viii,moderate,MODERATE,eil-2014-kmz
14.19837,121.48340,viii,low,LOW,eil-2014-kmz
14.19837,121.48418,viii,low,LOW,eil-2014-kmz
14.19837,121.48574,viii,low,LOW,eil-2014-kmz
14.19837,121.48613,viii,low,LOW,eil-2014-kmz
14.19837,121.48652,viii,low,LOW,eil-2014-kmz
14.19798,121.47134,viii,low,LOW,eil-2014-kmz
14.19798,121.47251,viii,low,LOW,eil-2014-kmz
14.19798,121.47290,viii,moderate,MODERATE,eil-2014-kmz
14.19798,121.47407,viii,low,LOW,eil-2014-kmz
14.19798,121.47484,viii,low,LOW,eil-2014-kmz
14.19798,121.47523,viii,moderate,MODERATE,eil-2014-kmz
14.19798,121.47679,viii,moderate,MODERATE,eil-2014-kmz
14.19798,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19798,121.48185,viii,low,LOW,eil-2014-kmz
14.19798,121.48262,viii,low,LOW,eil-2014-kmz
14.19798,121.48379,viii,moderate,MODERATE,eil-2014-kmz
14.19798,121.48457,viii,low,LOW,eil-2014-kmz
14.19798,121.48496,viii,low,LOW,eil-2014-kmz
14.19798,121.48535,viii,low,LOW,eil-2014-kmz
14.19798,121.48574,viii,low,LOW,eil-2014-kmz
14.19798,121.48613,viii,low,LOW,eil-2014-kmz
14.19759,121.47134,viii,moderate,MODERATE,eil-2014-kmz
14.19759,121.47212,viii,moderate,MODERATE,eil-2014-kmz
14.19759,121.47251,viii,low,LOW,eil-2014-kmz
14.19759,121.47368,viii,moderate,MODERATE,eil-2014-kmz
14.19759,121.47446,viii,low,LOW,eil-2014-kmz
14.19759,121.47484,viii,low,LOW,eil-2014-kmz
14.19759,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19759,121.47757,viii,low,LOW,eil-2014-kmz
14.19759,121.47796,viii,low,LOW,eil-2014-kmz
14.19759,121.48224,viii,low,LOW,eil-2014-kmz
14.19759,121.48262,viii,moderate,MODERATE,eil-2014-kmz
14.19759,121.48379,viii,high,HIGH,eil-2014-kmz
14.19759,121.48457,viii,low,LOW,eil-2014-kmz
14.19759,121.48496,viii,low,LOW,eil-2014-kmz
14.19759,121.48535,viii,low,LOW,eil-2014-kmz
14.19720,121.47212,viii,low,LOW,eil-2014-kmz
14.19720,121.47329,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.47446,viii,low,LOW,eil-2014-kmz
14.19720,121.47523,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.47601,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.47640,viii,low,LOW,eil-2014-kmz
14.19720,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.48146,viii,low,LOW,eil-2014-kmz
14.19720,121.48185,viii,low,LOW,eil-2014-kmz
14.19720,121.48301,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.48340,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.48418,viii,high,HIGH,eil-2014-kmz
14.19720,121.48457,viii,moderate,MODERATE,eil-2014-kmz
14.19720,121.48496,viii,low,LOW,eil-2014-kmz
14.19720,121.48535,viii,low,LOW,eil-2014-kmz
14.19682,121.47134,viii,low,LOW,eil-2014-kmz
14.19682,121.47173,viii,low,LOW,eil-2014-kmz
14.19682,121.47251,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.47290,viii,low,LOW,eil-2014-kmz
14.19682,121.47368,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.47484,viii,low,LOW,eil-2014-kmz
14.19682,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.47601,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.47679,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.47835,viii,low,LOW,eil-2014-kmz
14.19682,121.48185,viii,low,LOW,eil-2014-kmz
14.19682,121.48301,viii,low,LOW,eil-2014-kmz
14.19682,121.48379,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.48418,viii,high,HIGH,eil-2014-kmz
14.19682,121.48496,viii,moderate,MODERATE,eil-2014-kmz
14.19682,121.48535,viii,low,LOW,eil-2014-kmz
14.19643,121.47134,viii,low,LOW,eil-2014-kmz
14.19643,121.47251,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.47329,viii,low,LOW,eil-2014-kmz
14.19643,121.47368,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.47446,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.47523,viii,low,LOW,eil-2014-kmz
14.19643,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.47640,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.47679,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.47757,viii,low,LOW,eil-2014-kmz
14.19643,121.47796,viii,low,LOW,eil-2014-kmz
14.19643,121.48185,viii,low,LOW,eil-2014-kmz
14.19643,121.48224,viii,low,LOW,eil-2014-kmz
14.19643,121.48262,viii,low,LOW,eil-2014-kmz
14.19643,121.48301,viii,low,LOW,eil-2014-kmz
14.19643,121.48340,viii,low,LOW,eil-2014-kmz
14.19643,121.48379,viii,low,LOW,eil-2014-kmz
14.19643,121.48457,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.48496,viii,moderate,MODERATE,eil-2014-kmz
14.19643,121.48574,viii,low,LOW,eil-2014-kmz
14.19604,121.47173,viii,low,LOW,eil-2014-kmz
14.19604,121.47290,viii,moderate,MODERATE,eil-2014-kmz
14.19604,121.47329,viii,low,LOW,eil-2014-kmz
14.19604,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19604,121.47484,viii,low,LOW,eil-2014-kmz
14.19604,121.47523,viii,moderate,MODERATE,eil-2014-kmz
14.19604,121.47601,viii,high,HIGH,eil-2014-kmz
14.19604,121.47640,viii,low,LOW,eil-2014-kmz
14.19604,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19604,121.48146,viii,low,LOW,eil-2014-kmz
14.19604,121.48224,viii,low,LOW,eil-2014-kmz
14.19604,121.48262,viii,low,LOW,eil-2014-kmz
14.19604,121.48301,viii,low,LOW,eil-2014-kmz
14.19604,121.48340,viii,low,LOW,eil-2014-kmz
14.19604,121.48379,viii,low,LOW,eil-2014-kmz
14.19604,121.48418,viii,moderate,MODERATE,eil-2014-kmz
14.19604,121.48457,viii,moderate,MODERATE,eil-2014-kmz
14.19604,121.48535,viii,low,LOW,eil-2014-kmz
14.19604,121.48613,viii,low,LOW,eil-2014-kmz
14.19565,121.47251,viii,low,LOW,eil-2014-kmz
14.19565,121.47290,viii,moderate,MODERATE,eil-2014-kmz
14.19565,121.47368,viii,low,LOW,eil-2014-kmz
14.19565,121.47446,viii,low,LOW,eil-2014-kmz
14.19565,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19565,121.47601,viii,moderate,MODERATE,eil-2014-kmz
14.19565,121.47679,viii,high,HIGH,eil-2014-kmz
14.19565,121.47718,viii,low,LOW,eil-2014-kmz
14.19565,121.48107,viii,low,LOW,eil-2014-kmz
14.19565,121.48185,viii,low,LOW,eil-2014-kmz
14.19565,121.48224,viii,low,LOW,eil-2014-kmz
14.19565,121.48301,viii,low,LOW,eil-2014-kmz
14.19565,121.48340,viii,low,LOW,eil-2014-kmz
14.19565,121.48379,viii,low,LOW,eil-2014-kmz
14.19565,121.48418,viii,low,LOW,eil-2014-kmz
14.19565,121.48496,viii,low,LOW,eil-2014-kmz
14.19565,121.48535,viii,moderate,MODERATE,eil-2014-kmz
14.19565,121.48652,viii,low,LOW,eil-2014-kmz
14.19565,121.48690,viii,low,LOW,eil-2014-kmz
14.19565,121.50947,viii,runout,MODERATE,eil-2014-kmz
14.19526,121.47407,viii,low,LOW,eil-2014-kmz
14.19526,121.47446,viii,moderate,MODERATE,eil-2014-kmz
14.19526,121.47523,viii,high,HIGH,eil-2014-kmz
14.19526,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19526,121.47640,viii,moderate,MODERATE,eil-2014-kmz
14.19526,121.47679,viii,moderate,MODERATE,eil-2014-kmz
14.19526,121.47757,viii,low,LOW,eil-2014-kmz
14.19526,121.47873,viii,low,LOW,eil-2014-kmz
14.19526,121.47912,viii,low,LOW,eil-2014-kmz
14.19526,121.48068,viii,low,LOW,eil-2014-kmz
14.19526,121.48107,viii,low,LOW,eil-2014-kmz
14.19526,121.48185,viii,low,LOW,eil-2014-kmz
14.19526,121.48224,viii,low,LOW,eil-2014-kmz
14.19526,121.48262,viii,low,LOW,eil-2014-kmz
14.19526,121.48301,viii,low,LOW,eil-2014-kmz
14.19526,121.48379,viii,low,LOW,eil-2014-kmz
14.19526,121.48457,viii,low,LOW,eil-2014-kmz
14.19526,121.48574,viii,low,LOW,eil-2014-kmz
14.19526,121.48652,viii,low,LOW,eil-2014-kmz
14.19487,121.47290,viii,low,LOW,eil-2014-kmz
14.19487,121.47368,viii,low,LOW,eil-2014-kmz
14.19487,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19487,121.47484,viii,low,LOW,eil-2014-kmz
14.19487,121.47523,viii,moderate,MODERATE,eil-2014-kmz
14.19487,121.47601,viii,moderate,MODERATE,eil-2014-kmz
14.19487,121.47640,viii,moderate,MODERATE,eil-2014-kmz
14.19487,121.47835,viii,low,LOW,eil-2014-kmz
14.19487,121.47873,viii,low,LOW,eil-2014-kmz
14.19487,121.48068,viii,low,LOW,eil-2014-kmz
14.19487,121.48107,viii,low,LOW,eil-2014-kmz
14.19487,121.48146,viii,low,LOW,eil-2014-kmz
14.19487,121.48185,viii,low,LOW,eil-2014-kmz
14.19487,121.48224,viii,low,LOW,eil-2014-kmz
14.19487,121.48262,viii,low,LOW,eil-2014-kmz
14.19487,121.48301,viii,low,LOW,eil-2014-kmz
14.19487,121.48340,viii,low,LOW,eil-2014-kmz
14.19487,121.48457,viii,low,LOW,eil-2014-kmz
14.19487,121.48535,viii,low,LOW,eil-2014-kmz
14.19487,121.48574,viii,low,LOW,eil-2014-kmz
14.19448,121.47329,viii,low,LOW,eil-2014-kmz
14.19448,121.47368,viii,high,HIGH,eil-2014-kmz
14.19448,121.47446,viii,moderate,MODERATE,eil-2014-kmz
14.19448,121.47484,viii,low,LOW,eil-2014-kmz
14.19448,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19448,121.47679,viii,low,LOW,eil-2014-kmz
14.19448,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19448,121.47796,viii,low,LOW,eil-2014-kmz
14.19448,121.47912,viii,low,LOW,eil-2014-kmz
14.19448,121.48068,viii,low,LOW,eil-2014-kmz
14.19448,121.48107,viii,low,LOW,eil-2014-kmz
14.19448,121.48146,viii,low,LOW,eil-2014-kmz
14.19448,121.48185,viii,low,LOW,eil-2014-kmz
14.19448,121.48224,viii,low,LOW,eil-2014-kmz
14.19448,121.48262,viii,low,LOW,eil-2014-kmz
14.19448,121.48301,viii,low,LOW,eil-2014-kmz
14.19448,121.48379,viii,moderate,MODERATE,eil-2014-kmz
14.19448,121.48418,viii,moderate,MODERATE,eil-2014-kmz
14.19448,121.48496,viii,low,LOW,eil-2014-kmz
14.19448,121.48535,viii,low,LOW,eil-2014-kmz
14.19448,121.48613,viii,low,LOW,eil-2014-kmz
14.19448,121.48652,viii,low,LOW,eil-2014-kmz
14.19409,121.47290,viii,low,LOW,eil-2014-kmz
14.19409,121.47329,viii,low,LOW,eil-2014-kmz
14.19409,121.47407,viii,low,LOW,eil-2014-kmz
14.19409,121.47446,viii,high,HIGH,eil-2014-kmz
14.19409,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19409,121.47640,viii,low,LOW,eil-2014-kmz
14.19409,121.47679,viii,low,LOW,eil-2014-kmz
14.19409,121.47796,viii,low,LOW,eil-2014-kmz
14.19409,121.47873,viii,low,LOW,eil-2014-kmz
14.19409,121.47912,viii,low,LOW,eil-2014-kmz
14.19409,121.47990,viii,low,LOW,eil-2014-kmz
14.19409,121.48029,viii,low,LOW,eil-2014-kmz
14.19409,121.48068,viii,low,LOW,eil-2014-kmz
14.19409,121.48146,viii,low,LOW,eil-2014-kmz
14.19409,121.48185,viii,low,LOW,eil-2014-kmz
14.19409,121.48224,viii,low,LOW,eil-2014-kmz
14.19409,121.48262,viii,low,LOW,eil-2014-kmz
14.19409,121.48340,viii,moderate,MODERATE,eil-2014-kmz
14.19409,121.48379,viii,low,LOW,eil-2014-kmz
14.19409,121.48457,viii,moderate,MODERATE,eil-2014-kmz
14.19409,121.48496,viii,moderate,MODERATE,eil-2014-kmz
14.19409,121.48574,viii,low,LOW,eil-2014-kmz
14.19409,121.48613,viii,low,LOW,eil-2014-kmz
14.19409,121.50674,viii,low,LOW,eil-2014-kmz
14.19409,121.50830,viii,low,LOW,eil-2014-kmz
14.19370,121.47290,viii,low,LOW,eil-2014-kmz
14.19370,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19370,121.47484,viii,moderate,MODERATE,eil-2014-kmz
14.19370,121.47523,viii,moderate,MODERATE,eil-2014-kmz
14.19370,121.47601,viii,moderate,MODERATE,eil-2014-kmz
14.19370,121.47640,viii,moderate,MODERATE,eil-2014-kmz
14.19370,121.47718,viii,low,LOW,eil-2014-kmz
14.19370,121.47757,viii,low,LOW,eil-2014-kmz
14.19370,121.47835,viii,low,LOW,eil-2014-kmz
14.19370,121.47873,viii,low,LOW,eil-2014-kmz
14.19370,121.47951,viii,low,LOW,eil-2014-kmz
14.19370,121.47990,viii,low,LOW,eil-2014-kmz
14.19370,121.48068,viii,low,LOW,eil-2014-kmz
14.19370,121.48185,viii,low,LOW,eil-2014-kmz
14.19370,121.48224,viii,low,LOW,eil-2014-kmz
14.19370,121.48301,viii,moderate,MODERATE,eil-2014-kmz
14.19370,121.48340,viii,moderate,MODERATE,eil-2014-kmz
14.19370,121.48535,viii,low,LOW,eil-2014-kmz
14.19370,121.48574,viii,low,LOW,eil-2014-kmz
14.19370,121.50636,viii,low,LOW,eil-2014-kmz
14.19331,121.47446,viii,moderate,MODERATE,eil-2014-kmz
14.19331,121.47484,viii,moderate,MODERATE,eil-2014-kmz
14.19331,121.47562,viii,low,LOW,eil-2014-kmz
14.19331,121.47601,viii,high,HIGH,eil-2014-kmz
14.19331,121.47679,viii,moderate,MODERATE,eil-2014-kmz
14.19331,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19331,121.47796,viii,low,LOW,eil-2014-kmz
14.19331,121.47835,viii,high,HIGH,eil-2014-kmz
14.19331,121.47912,viii,low,LOW,eil-2014-kmz
14.19331,121.47951,viii,low,LOW,eil-2014-kmz
14.19331,121.48029,viii,low,LOW,eil-2014-kmz
14.19331,121.48107,viii,low,LOW,eil-2014-kmz
14.19331,121.48146,viii,low,LOW,eil-2014-kmz
14.19331,121.48185,viii,low,LOW,eil-2014-kmz
14.19331,121.48262,viii,low,LOW,eil-2014-kmz
14.19331,121.48301,viii,low,LOW,eil-2014-kmz
14.19331,121.48379,viii,moderate,MODERATE,eil-2014-kmz
14.19331,121.48418,viii,low,LOW,eil-2014-kmz
14.19331,121.50558,viii,low,LOW,eil-2014-kmz
14.19331,121.50908,viii,low,LOW,eil-2014-kmz
14.19293,121.47290,viii,low,LOW,eil-2014-kmz
14.19293,121.47329,viii,low,LOW,eil-2014-kmz
14.19293,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19293,121.47523,viii,low,LOW,eil-2014-kmz
14.19293,121.47562,viii,low,LOW,eil-2014-kmz
14.19293,121.47640,viii,low,LOW,eil-2014-kmz
14.19293,121.47757,viii,moderate,MODERATE,eil-2014-kmz
14.19293,121.47796,viii,moderate,MODERATE,eil-2014-kmz
14.19293,121.47873,viii,low,LOW,eil-2014-kmz
14.19293,121.47912,viii,low,LOW,eil-2014-kmz
14.19293,121.48029,viii,low,LOW,eil-2014-kmz
14.19293,121.48107,viii,low,LOW,eil-2014-kmz
14.19293,121.48146,viii,low,LOW,eil-2014-kmz
14.19293,121.48185,viii,low,LOW,eil-2014-kmz
14.19293,121.48224,viii,moderate,MODERATE,eil-2014-kmz
14.19293,121.48262,viii,low,LOW,eil-2014-kmz
14.19293,121.48340,viii,moderate,MODERATE,eil-2014-kmz
14.19293,121.48379,viii,low,LOW,eil-2014-kmz
14.19293,121.48496,viii,low,LOW,eil-2014-kmz
14.19293,121.48535,viii,low,LOW,eil-2014-kmz
14.19293,121.50636,viii,moderate,MODERATE,eil-2014-kmz
14.19293,121.50674,viii,high,HIGH,eil-2014-kmz
14.19293,121.50908,viii,low,LOW,eil-2014-kmz
14.19293,121.50947,viii,low,LOW,eil-2014-kmz
14.19254,121.47368,viii,low,LOW,eil-2014-kmz
14.19254,121.47484,viii,moderate,MODERATE,eil-2014-kmz
14.19254,121.47718,viii,high,HIGH,eil-2014-kmz
14.19254,121.47757,viii,low,LOW,eil-2014-kmz
14.19254,121.47835,viii,high,HIGH,eil-2014-kmz
14.19254,121.47873,viii,high,HIGH,eil-2014-kmz
14.19254,121.47951,viii,high,HIGH,eil-2014-kmz
14.19254,121.48146,viii,low,LOW,eil-2014-kmz
14.19254,121.48185,viii,low,LOW,eil-2014-kmz
14.19254,121.48301,viii,low,LOW,eil-2014-kmz
14.19254,121.48340,viii,low,LOW,eil-2014-kmz
14.19254,121.48379,viii,low,LOW,eil-2014-kmz
14.19254,121.48418,viii,low,LOW,eil-2014-kmz
14.19254,121.50713,viii,moderate,MODERATE,eil-2014-kmz
14.19254,121.50752,viii,moderate,MODERATE,eil-2014-kmz
14.19254,121.50908,viii,high,HIGH,eil-2014-kmz
14.19254,121.50986,viii,low,LOW,eil-2014-kmz
14.19254,121.51025,viii,low,LOW,eil-2014-kmz
14.19215,121.47368,viii,low,LOW,eil-2014-kmz
14.19215,121.47484,viii,moderate,MODERATE,eil-2014-kmz
14.19215,121.47601,viii,low,LOW,eil-2014-kmz
14.19215,121.47679,viii,moderate,MODERATE,eil-2014-kmz
14.19215,121.47796,viii,low,LOW,eil-2014-kmz
14.19215,121.47835,viii,low,LOW,eil-2014-kmz
14.19215,121.48029,viii,moderate,MODERATE,eil-2014-kmz
14.19215,121.48146,viii,low,LOW,eil-2014-kmz
14.19215,121.48185,viii,low,LOW,eil-2014-kmz
14.19215,121.48224,viii,low,LOW,eil-2014-kmz
14.19215,121.48301,viii,low,LOW,eil-2014-kmz
14.19215,121.48340,viii,low,LOW,eil-2014-kmz
14.19215,121.48379,viii,low,LOW,eil-2014-kmz
14.19215,121.50791,viii,moderate,MODERATE,eil-2014-kmz
14.19215,121.50908,viii,moderate,MODERATE,eil-2014-kmz
14.19176,121.47407,viii,low,LOW,eil-2014-kmz
14.19176,121.47446,viii,low,LOW,eil-2014-kmz
14.19176,121.47523,viii,low,LOW,eil-2014-kmz
14.19176,121.47562,viii,low,LOW,eil-2014-kmz
14.19176,121.47640,viii,moderate,MODERATE,eil-2014-kmz
14.19176,121.47679,viii,moderate,MODERATE,eil-2014-kmz
14.19176,121.47757,viii,high,HIGH,eil-2014-kmz
14.19176,121.47796,viii,high,HIGH,eil-2014-kmz
14.19176,121.47873,viii,low,LOW,eil-2014-kmz
14.19176,121.48029,viii,moderate,MODERATE,eil-2014-kmz
14.19176,121.48107,viii,low,LOW,eil-2014-kmz
14.19176,121.48224,viii,low,LOW,eil-2014-kmz
14.19176,121.48262,viii,low,LOW,eil-2014-kmz
14.19176,121.48301,viii,low,LOW,eil-2014-kmz
14.19176,121.48340,viii,low,LOW,eil-2014-kmz
14.19176,121.48379,viii,low,LOW,eil-2014-kmz
14.19176,121.51064,viii,low,LOW,eil-2014-kmz
14.19137,121.47407,viii,moderate,MODERATE,eil-2014-kmz
14.19137,121.47484,viii,low,LOW,eil-2014-kmz
14.19137,121.47523,viii,moderate,MODERATE,eil-2014-kmz
14.19137,121.47601,viii,low,LOW,eil-2014-kmz
14.19137,121.47640,viii,low,LOW,eil-2014-kmz
14.19137,121.47718,viii,moderate,MODERATE,eil-2014-kmz
14.19137,121.47757,viii,low,LOW,eil-2014-kmz
14.19137,121.47873,viii,moderate,MODERATE,eil-2014-kmz
14.19137,121.47951,viii,moderate,MODERATE,eil-2014-kmz
14.19137,121.48224,viii,low,LOW,eil-2014-kmz
14.19137,121.48262,viii,low,LOW,eil-2014-kmz
14.19137,121.48301,viii,low,LOW,eil-2014-kmz
14.19137,121.48340,viii,low,LOW,eil-2014-kmz
14.19137,121.48379,viii,low,LOW,eil-2014-kmz
14.19098,121.47484,viii,low,LOW,eil-2014-kmz
14.19098,121.47562,viii,moderate,MODERATE,eil-2014-kmz
14.19098,121.47679,viii,low,LOW,eil-2014-kmz
14.19098,121.47718,viii,high,HIGH,eil-2014-kmz
14.19098,121.47796,viii,low,LOW,eil-2014-kmz
14.19098,121.47835,viii,low,LOW,eil-2014-kmz
14.19098,121.47912,viii,high,HIGH,eil-2014-kmz
14.19098,121.48224,viii,low,LOW,eil-2014-kmz
14.19098,121.48262,viii,low,LOW,eil-2014-kmz
14.19098,121.48301,viii,low,LOW,eil-2014-kmz
14.19098,121.48340,viii,low,LOW,eil-2014-kmz
14.19098,121.48379,viii,low,LOW,eil-2014-kmz
14.19059,121.47523,viii,low,LOW,eil-2014-kmz
14.19059,121.47679,viii,low,LOW,eil-2014-kmz
14.19059,121.47757,viii,high,HIGH,eil-2014-kmz
14.19059,121.47796,viii,high,HIGH,eil-2014-kmz
14.19059,121.47912,viii,moderate,MODERATE,eil-2014-kmz
14.19059,121.47990,viii,moderate,MODERATE,eil-2014-kmz
14.19059,121.48029,viii,high,HIGH,eil-2014-kmz
14.19059,121.48107,viii,low,LOW,eil-2014-kmz
14.19059,121.48146,viii,low,LOW,eil-2014-kmz
